,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array2m.csv,Array2m,cpp_sync,cyclonedds,2000.1867853164672,1999.9856662750244,2000.0094524666117,5.744,6.244,5.688851851851853,0.0,999.4074074074074,999.4074074074074,88880.0,0.22274000000000002,0.1972,0.2009888888888889
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array60k.csv,Array60k,async,connextdds,58.61208209991455,58.609275817871094,58.608936345135724,3.4960000000000004,3.921,3.4225925925925926,0.0,999.5555555555555,999.5555555555555,90248.0,0.09966599999999999,0.08536,0.0849962962962963
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_PointCloud8m.csv,PointCloud8m,dynamic_cpp_async,fastrtps,6330.6417596817,6305.069919586182,6300.485527497752,41.94,42.12300000000001,41.890370370370384,5717.0,999.4814814814816,787.0,173760.0,10.617,10.61,10.604814814814814
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_PointCloud512k.csv,PointCloud512k,dynamic_cpp_async,fastrtps,500.46610298156736,500.44414710998535,500.4409421284992,3.247,3.497,3.2654444444444444,0.0,999.5555555555555,999.5555555555555,94044.0,0.10192000000000001,0.09606,0.09584185185185183
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_PointCloud8m.csv,PointCloud8m,sync,fastrtps,8006.633432388306,7998.511575698852,8000.664920453672,24.73,24.915,24.644814814814822,0.0,999.4074074074074,999.4444444444445,152872.0,0.96647,0.9567,0.9565222222222224
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array4m.csv,Array4m,cpp_async,fastrtps,4000.331312942505,3999.9807453155518,3999.9947257218537,12.74,13.239999999999998,12.74925925925926,0.0,999.4814814814816,999.4814814814816,104040.0,0.48365,0.4713,0.4718407407407407
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array1m.csv,Array1m,sync,fastrtps,1000.8476333618164,999.8570556640624,1000.0263073885883,3.499,3.749,3.5360740740740737,0.0,999.1851851851852,999.1851851851852,87292.0,0.12059,0.1154,0.1151111111111111
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array2m.csv,Array2m,async,fastrtps,2001.6156451225283,1999.705101966858,1999.9684477912053,5.499,5.749,5.40637037037037,0.0,999.1851851851852,999.1481481481482,87284.0,0.20207,0.1957,0.18948888888888885
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array32k.csv,Array32k,sync,fastrtps,31.29151382446289,31.26041030883789,31.264697180853947,1.75,2.0,1.7407407407407407,0.0,999.1481481481482,999.1481481481482,87208.0,0.047772,0.04347,0.04347777777777778
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array16k.csv,Array16k,dynamic_cpp_async,fastrtps,15.640817737579349,15.640313148498535,15.640213189301667,2.248,2.4977,2.1461111111111117,0.0,999.5555555555555,999.5555555555555,93448.0,0.057287999999999985,0.05379,0.053744814814814815
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array8m.csv,Array8m,cpp_async,fastrtps,6637.3896764755245,6568.614043235779,6568.77976043136,41.93,41.99,41.8451851851852,4808.0,999.4814814814816,820.5925925925926,182140.0,10.577,10.55,10.550370370370372
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array8m.csv,Array8m,async,fastrtps,8006.199287319183,7998.232028961182,7999.999467991017,25.99,26.905,26.153333333333336,0.0,999.4074074074074,999.4074074074074,152532.0,1.0445,1.009,1.0181
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array1m.csv,Array1m,dynamic_cpp_async,fastrtps,1000.0971466064453,1000.0194635391236,1000.0125410291884,4.246,4.6703,4.3014074074074085,0.0,999.5185185185184,999.5185185185184,93360.0,0.14411,0.1391,0.13727777777777778
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array16k.csv,Array16k,sync,fastrtps,15.653511333465573,15.638035774230955,15.64019959061234,1.75,2.0,1.7685185185185186,0.0,999.1481481481482,999.1481481481482,87308.0,0.048504000000000005,0.04557,0.044465925925925916
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array1k.csv,Array1k,dynamic_cpp_sync,fastrtps,0.9919039726257324,0.9918222427368164,0.9918199468542028,1.249,1.499,1.359925925925926,0.0,999.5185185185184,999.5185185185184,93684.0,0.035634999999999986,0.02855,0.029045185185185188
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud8m.csv,PointCloud8m,dynamic_cpp_sync,fastrtps,6371.1820713996885,6230.623822212219,6003.091725843925,40.72,42.21,41.22777777777778,6721.0,999.5555555555555,749.8148148148148,165860.0,10.73,10.57,10.625185185185183
